('raw', (8, 1e-06)), ((0.36623164763458405, -0.675422851187232), 0.4257748776508972, 0.4388910752547116)
('norm', (8, 0.1)), ((0.367862969004894, -0.5116049025326752), 0.47879282218597063, 0.39668508287292814)
('norm', (6, 0.01)), ((0.36867862969004894, -0.18873588698983867), 0.4110929853181077, 0.3706309973829602)
('norm', (7, 0.1)), ((0.37112561174551384, -0.4828712449346734), 0.48613376835236544, 0.39668508287292814)
('raw', (7, 0.001)), ((0.3735725938009788, -0.7774963035580313), 0.44861337683523655, 0.4596178232541869)
('raw', (7, 1e-06)), ((0.3743882544861338, -0.7262821633243206), 0.43719412724306694, 0.4515719970265425)
('norm', (6, 1e-06)), ((0.3743882544861338, -0.1756134717453366), 0.40375203915171287, 0.3731317243384705)
('norm', (6, 0.001)), ((0.3743882544861338, -0.22285796925687396), 0.40538336052202284, 0.37589415527769704)
('norm', (6, 0.1)), ((0.3743882544861338, -0.4620351608193285), 0.47471451876019577, 0.3808956091887177)
('norm', (5, 0.01)), ((0.37601957585644374, -0.37789721233738116), 0.4094616639477977, 0.3761558592614132)
('norm', (5, 0.001)), ((0.37846655791190864, -0.3014349718976288), 0.3988580750407831, 0.3791799941843559)
('norm', (7, 0.01)), ((0.37846655791190864, -0.574617176032407), 0.433115823817292, 0.38063390520500145)
('norm', (5, 1e-06)), ((0.37928221859706357, -0.4415748413581764), 0.3988580750407831, 0.38194242512358245)
('norm', (8, 0.01)), ((0.3825448613376835, -0.617816836550434), 0.4363784665579119, 0.37287002035475425)
('norm', (7, 0.001)), ((0.3841761827079935, -0.531336443933374), 0.43230016313213704, 0.401948240767665)
('norm', (7, 1e-06)), ((0.3849918433931484, -0.5393972723010959), 0.43066884176182707, 0.401948240767665)
('norm', (8, 0.001)), ((0.38580750407830344, -0.5472584020507695), 0.4200652528548124, 0.39392265193370163)
('norm', (8, 1e-06)), ((0.38662316476345837, -0.5546629703970307), 0.42088091353996737, 0.3991858098284385)
('norm', (5, 0.1)), ((0.3898858075040783, -0.47230734877310043), 0.46737357259380097, 0.3841814480953766)
('raw', (9, 0.01)), ((0.39314845024469824, -0.7996148271152332), 0.466557911908646, 0.4784642966461148)
('raw', (10, 0.01)), ((0.39314845024469824, -0.7972760775783438), 0.466557911908646, 0.4784642966461148)
('raw', (11, 0.01)), ((0.39314845024469824, -0.799542770994039), 0.466557911908646, 0.4757094757094757)
('norm', (11, 1.0)), ((0.39559543230016314, -0.5499659505980574), 0.9396411092985318, 0.39840069787728993)
('norm', (9, 1.0)), ((0.3964110929853181, -0.5505611360721075), 0.9396411092985318, 0.39840069787728993)
('norm', (10, 1.0)), ((0.3964110929853181, -0.5507824465147859), 0.9396411092985318, 0.39840069787728993)
('raw', (6, 0.001)), ((0.3972267536704731, -0.721019019745377), 0.4698205546492659, 0.4970921334557698)
('raw', (6, 1e-06)), ((0.39804241435562804, -0.6084365264035672), 0.4624796084828711, 0.48672875945603217)
('raw', (8, 0.01)), ((0.3988580750407831, -0.7140932761109973), 0.46655791190864604, 0.49158249158249157)
('raw', (7, 0.01)), ((0.399673735725938, -0.7771150535017242), 0.4698205546492659, 0.481000481000481)
('norm', (8, 1.0)), ((0.4045676998368679, -0.5547135775503349), 0.9404567699836868, 0.42273916836289616)
('norm', (7, 1.0)), ((0.4061990212071778, -0.5639073778487931), 0.9388254486133768, 0.42273916836289616)
('raw', (9, 0.1)), ((0.4110929853181077, -0.638928525036123), 0.5456769983686787, 0.5017272289999563)
('raw', (10, 0.1)), ((0.4110929853181077, -0.6394135576624667), 0.5456769983686787, 0.5017272289999563)
('raw', (11, 0.1)), ((0.4110929853181077, -0.6395543465375884), 0.5456769983686787, 0.5017272289999563)
('raw', (6, 0.01)), ((0.4127243066884176, -0.5001036159985492), 0.48287112561174556, 0.5076741440377803)
('raw', (6, 0.1)), ((0.41272430668841764, -0.644504248258361), 0.5481239804241436, 0.4989724080633171)
('raw', (7, 0.1)), ((0.41272430668841764, -0.6433427942195511), 0.5432300163132137, 0.5017272289999563)
('raw', (8, 0.1)), ((0.41272430668841764, -0.6426095545253325), 0.5448613376835236, 0.5017272289999563)
('raw', (5, 0.1)), ((0.41353996737357257, -0.644450202642771), 0.5530179445350735, 0.4989724080633171)
('norm', (6, 1.0)), ((0.41353996737357257, -0.5372941202296979), 0.9543230016313213, 0.414975283512649)
('raw', (5, 0.01)), ((0.4200652528548124, -0.6880007745358512), 0.4975530179445351, 0.5258647076828895)
('raw', (5, 1e-06)), ((0.42088091353996737, -0.7853924943468087), 0.5008156606851549, 0.5258647076828895)
('raw', (5, 0.001)), ((0.42088091353996737, -0.784958726078079), 0.5024469820554649, 0.5258647076828895)
('norm', (5, 1.0)), ((0.42251223491027734, -0.5527122631753394), 0.9584013050570962, 0.414975283512649)
('norm', (4, 0.1)), ((0.4282218597063622, -0.5028756051078281), 0.5138662316476346, 0.44457691189299214)
('norm', (4, 1e-06)), ((0.4298531810766721, -0.51297107394836), 0.46900489396411094, 0.4393137539982553)
('norm', (4, 0.001)), ((0.4298531810766721, -0.5171971354659415), 0.46982055464926586, 0.4393137539982553)
('norm', (4, 0.01)), ((0.43066884176182707, -0.323961574591314), 0.47471451876019577, 0.4393137539982553)
('norm', (4, 1.0)), ((0.44290375203915167, -0.5816834576152277), 0.9665579119086459, 0.47839488223320736)
('norm', (3, 0.01)), ((0.46655791190864604, -0.8153861261904385), 0.5636215334420881, 0.5300959581273625)
('norm', (3, 1e-06)), ((0.46737357259380097, -0.5884750845339677), 0.5611745513866231, 0.532596685082873)
('norm', (3, 0.001)), ((0.46818923327895595, -0.5901134602399702), 0.5603588907014682, 0.532596685082873)
('norm', (3, 0.1)), ((0.47145187601957583, -0.7532274443599304), 0.6052202283849918, 0.5353591160220994)
('raw', (6, 1.0)), ((0.47797716150081565, -0.6237184114676175), 0.9045676998368678, 0.6206655297564388)
('raw', (8, 1.0)), ((0.4779771615008157, -0.6208793557629608), 0.9029363784665578, 0.6206655297564388)
('raw', (9, 1.0)), ((0.4779771615008157, -0.620785698267492), 0.9029363784665578, 0.6206655297564388)
('raw', (10, 1.0)), ((0.4779771615008157, -0.6208650112001979), 0.9029363784665578, 0.6206655297564388)
('raw', (11, 1.0)), ((0.4779771615008157, -0.6206338497971315), 0.9029363784665578, 0.6206655297564388)
('raw', (7, 1.0)), ((0.47879282218597063, -0.621488960478711), 0.9029363784665578, 0.623420350693078)
('raw', (5, 1.0)), ((0.47960848287112556, -0.6226168544240647), 0.9045676998368678, 0.6206655297564388)
('norm', (3, 1.0)), ((0.48450244698205547, -0.6726307411159711), 0.9755301794453507, 0.5315498691480081)
('norm', (2, 0.1)), ((0.5725938009787928, -0.4579631704397878), 0.6615008156606851, 0.5562954347193951)
('norm', (2, 1e-06)), ((0.5734094616639478, -0.4100381395787446), 0.6125611745513866, 0.5457691189299215)
('norm', (2, 0.001)), ((0.5734094616639478, -0.41055743165171055), 0.6158238172920065, 0.5457691189299215)
('norm', (2, 0.01)), ((0.5734094616639478, -0.4150844266134412), 0.6199021207177814, 0.5457691189299215)
('norm', (2, 1.0)), ((0.5758564437194127, -0.5725329942636768), 0.9951060358890701, 0.5793253852864205)
('raw', (4, 1e-06)), ((0.5995106035889071, -0.6455455505756766), 0.7210440456769984, 0.7598933053478507)
('raw', (4, 0.001)), ((0.5995106035889071, -0.6443124838214748), 0.7210440456769984, 0.7598933053478507)
('raw', (4, 0.01)), ((0.6003262642740619, -0.6323827602935794), 0.7234910277324633, 0.7571384844112117)
('raw', (4, 0.1)), ((0.6035889070146819, -0.4994660948637285), 0.8246329526916802, 0.7840307840307841)
('raw', (4, 1.0)), ((0.6729200652528549, -0.6631003564306998), 0.9918433931484503, 0.8864401591674318)
('raw', (3, 1.0)), ((0.7936378466557912, -0.731791471854498), 1.002446982055465, 1.0082644628099173)
('raw', (3, 1e-06)), ((0.7960848287112561, -0.7399049622144874), 1.002446982055465, 1.0082644628099173)
('raw', (3, 0.001)), ((0.7960848287112561, -0.7398711995157264), 1.002446982055465, 1.0082644628099173)
('raw', (3, 0.01)), ((0.7960848287112561, -0.7395732552789015), 1.002446982055465, 1.0082644628099173)
('raw', (3, 0.1)), ((0.7969004893964111, -0.7354722873476418), 1.002446982055465, 1.0082644628099173)
('raw', (1, 1e-06)), ((0.8099510603588908, -0.8674985618539147), 1.0, 1.0)
('raw', (1, 0.001)), ((0.8099510603588908, -0.8674982787228233), 1.0, 1.0)
('raw', (1, 0.01)), ((0.8099510603588908, -0.8674957990902261), 1.0, 1.0)
('raw', (1, 0.1)), ((0.8099510603588908, -0.8674718421115939), 1.0, 1.0)
('raw', (1, 1.0)), ((0.8099510603588908, -0.8672314353332116), 1.0, 1.0)
('raw', (2, 1e-06)), ((0.8221859706362153, -0.7975742929120642), 1.00326264274062, 1.002754820936639)
('raw', (2, 0.001)), ((0.8221859706362153, -0.7975659569292552), 1.00326264274062, 1.002754820936639)
('raw', (2, 0.01)), ((0.8221859706362153, -0.79749169570226), 1.00326264274062, 1.002754820936639)
('raw', (2, 0.1)), ((0.8221859706362153, -0.7972406477089354), 1.00326264274062, 1.002754820936639)
('raw', (2, 1.0)), ((0.8221859706362153, -0.7894606161596608), 1.002446982055465, 1.0)
('norm', (1, 1e-06)), ((0.9347471451876019, -0.7345214890024568), 1.0, 1.0)
('norm', (1, 0.001)), ((0.9347471451876019, -0.7344726494337352), 1.0, 1.0)
('norm', (1, 0.01)), ((0.934747145187602, -0.7334616414468457), 1.0, 1.0)
('norm', (1, 0.1)), ((0.9380097879282219, -0.7332077950508793), 1.0, 1.0)
('norm', (1, 1.0)), ((0.9600326264274062, -0.7246346814842846), 1.0, 1.0)
